	page	access#	AVF	wr_ratio	wr#	rd#
2182056918089	34094639345	1	0.03342964739977228	0.0	0	1
2182056914530	34094639289	1	0.033465801184432556	0.0	0	1
2182056917986	34094639343	1	0.03370123290167251	0.0	0	1
2182056914953	34094639296	1	0.03373464994566129	0.0	0	1
2182056916737	34094639324	1	0.03397152205272835	0.0	0	1
2182056917794	34094639340	1	0.03399860138147788	0.0	0	1
2182056914850	34094639294	1	0.034494959715897514	0.0	0	1
3365379403718	52584053183	1	0.034774683420320876	0.0	0	1
2182056917461	34094639335	1	0.034941768640264805	0.0	0	1
3365379404270	52584053191	1	0.03506348158065499	0.0	0	1
3365379403291	52584053176	1	0.03547111190172508	0.0	0	1
3365379403617	52584053181	1	0.03564057376488373	0.0	0	1
2182056914817	34094639294	1	0.03586253783724027	0.0	0	1
3365379404329	52584053192	1	0.036300848461627656	0.0	0	1
2182056914656	34094639291	1	0.036723602875882326	0.0	0	1
888014467689	13875226057	1	0.0376324888567842	0.0	0	1
1046780787585	16355949806	1	0.03785546120201971	0.0	0	1
3365379403910	52584053186	1	0.03788830209007766	0.0	0	1
3365379403413	52584053178	1	0.037993594586438875	0.0	0	1
3365379404177	52584053190	1	0.038189559622416214	0.0	0	1
2182056915131	34094639298	1	0.038240621441787005	0.0	0	1
3365379403472	52584053179	1	0.03848181471833537	0.0	0	1
3365379403492	52584053179	1	0.03855073737156224	0.0	0	1
2182056918232	34094639347	1	0.03875980995496621	0.0	0	1
2182056915489	34094639304	1	0.03880784695570009	0.0	0	1
3365379404254	52584053191	1	0.03899812245186037	0.0	0	1
3365379403355	52584053177	1	0.03950859660658561	0.0	0	1
3365379404139	52584053189	1	0.039542589806505234	0.0	0	1
2182056918441	34094639350	1	0.03962411587071925	0.0	0	1
3365379404288	52584053192	1	0.03979991544911715	0.0	0	1
3365379403585	52584053181	1	0.03987078262861061	0.0	0	1
3365379403387	52584053177	1	0.040456229073836544	0.0	0	1
2182056917047	34094639328	1	0.0406496014081251	0.0	0	1
2182056916936	34094639327	1	0.04068417076397556	0.0	0	1
3365379404411	52584053193	1	0.04073530460283771	0.0	0	1
2182056914931	34094639295	1	0.041110094035849865	0.0	0	1
3365379404211	52584053190	1	0.04129374373880547	0.0	0	1
3365379403881	52584053185	1	0.0415624484610515	0.0	0	1
3365379403737	52584053183	1	0.04190936635090921	0.0	0	1
3365379403457	52584053179	1	0.04223979177724659	0.0	0	1
888014467598	13875226056	1	0.04254652279092814	0.0	0	1
3365379403846	52584053185	1	0.04278137835223725	0.0	0	1
2182056915955	34094639311	1	0.04320975028681762	0.0	0	1
2182056918433	34094639350	1	0.04326750991888445	0.0	0	1
3365379403840	52584053185	1	0.0435337659784244	0.0	0	1
3365379403383	52584053177	1	0.04429616431390992	0.0	0	1
888014467714	13875226058	1	0.0447238880730681	0.0	0	1
2182056914537	34094639289	1	0.04479317082375174	0.0	0	1
3365379403575	52584053180	1	0.04508737044593749	0.0	0	1
2182056915629	34094639306	1	0.04517753884911412	0.0	0	1
3365379403815	52584053184	1	0.04550457935935782	0.0	0	1
2182056914496	34094639289	1	0.04602657663269987	0.0	0	1
3365379404328	52584053192	1	0.046280373320235386	0.0	0	1
3365379403851	52584053185	1	0.046579830365290065	0.0	0	1
3365379403947	52584053186	1	0.04660554132370385	0.0	0	1
2182056915191	34094639299	1	0.04700762614393959	0.0	0	1
3365379404194	52584053190	1	0.04719502086044567	0.0	0	1
3365379404113	52584053189	1	0.04733596300502768	0.0	0	1
3365379403392	52584053178	1	0.04736995620494731	0.0	0	1
2182056914659	34094639291	1	0.0476591144627382	0.0	0	1
3365379403797	52584053184	1	0.04768799427877161	0.0	0	1
2182056915120	34094639298	1	0.047730269720197074	0.0	0	1
3365379404117	52584053189	1	0.04790160409013095	0.0	0	1
3365379403593	52584053181	1	0.0480920956447653	0.0	0	1
3365379403796	52584053184	1	0.04864657370870853	0.0	0	1
3365379404073	52584053188	1	0.04872212215514007	0.0	0	1
3365379403733	52584053183	1	0.04877872947534521	0.0	0	1
2182056918104	34094639345	1	0.04964951714532021	0.0	0	1
3365379404065	52584053188	1	0.05029654025565479	0.0	0	1
3365379403409	52584053178	1	0.05046132085187535	0.0	0	1
2182056914826	34094639294	1	0.050495962227217174	0.0	0	1
3365379403248	52584053175	1	0.05065865425818843	0.0	0	1
888014467793	13875226059	1	0.05081169567731811	0.0	0	1
1046780787608	16355949806	1	0.051029122521719275	0.0	0	1
3365379403626	52584053181	1	0.05125569584152255	0.0	0	1
3365379404343	52584053192	1	0.05134096691928704	0.0	0	1
2182056914726	34094639292	1	0.05144244238260643	0.0	0	1
3365379403552	52584053180	1	0.051759904300499884	0.0	0	1
3365379403328	52584053177	1	0.05185936321806134	0.0	0	1
2182056915694	34094639307	1	0.05189328439848961	0.0	0	1
3365379403286	52584053176	1	0.05194377006192956	0.0	0	1
2182056918209	34094639347	1	0.052316326890709704	0.0	0	1
3365379403603	52584053181	1	0.05298473978997676	0.0	0	1
3365379403836	52584053184	1	0.05302982399156508	0.0	0	1
2182056914626	34094639291	1	0.05393201215977092	0.0	0	1
2182056914964	34094639296	1	0.05398336205710714	0.0	0	1
2182056918168	34094639346	1	0.054402587516285406	0.0	0	1
3365379403776	52584053184	1	0.05498587337677069	0.0	0	1
2182056916569	34094639321	1	0.05532695768782864	0.0	0	1
3365379403399	52584053178	1	0.05561114660071602	0.0	0	1
2182056918105	34094639345	1	0.05564449162521345	0.0	0	1
2182056914667	34094639291	1	0.05587617832890293	0.0	0	1
888014465984	13875226031	1	0.05631139211516205	0.0	0	1
3365379403333	52584053177	1	0.056937097456055505	0.0	0	1
3365379404041	52584053188	1	0.05717569803091509	0.0	0	1
3365379404121	52584053189	1	0.05736021196776696	0.0	0	1
3365379403847	52584053185	1	0.057413290332895696	0.0	0	1
