	Address
3303958988866	0.03296181
3303958988867	0.032962926
3303958988868	0.032964785
3303958988869	0.03296581
3303958988874	0.032966554
3303958988875	0.032967668
3303958988870	0.032968413
3303958988871	0.032969344
3303958988876	0.032970086
3303958988877	0.03297083
3303958988872	0.032971576
3303958988873	0.03297288
3303958988878	0.03297362
3303958988879	0.032974366
3303958988880	0.032976322
3303958988881	0.032977622
3303958988882	0.032978367
3303958988883	0.032979947
3303958988884	0.032981344
3303958988885	0.032983575
3303958988886	0.0329846
3303958988887	0.032985903
3303958988888	0.032988135
3303958988889	0.032989528
3303958988890	0.032991763
3303958988891	0.032992784
3303958988892	0.032994088
3303958988893	0.03299632
3303958988894	0.032997716
3303958988895	0.032999948
3303958988896	0.033000972
3303958988897	0.033002272
3303958988898	0.033004507
3303958988899	0.0330059
3303958988900	0.033008136
3303958988901	0.033009157
3303958988902	0.03301046
3303958988903	0.033012692
3303958988904	0.03301409
3303958988905	0.03301632
3303958988906	0.033017345
3303958988907	0.033018645
3303958988908	0.03302088
3303958988909	0.033022273
3303958988910	0.03302451
3303958988911	0.03302553
3303958988912	0.033026833
3303958988913	0.033029065
3303958988914	0.03303046
3303958988915	0.033032693
3303958988916	0.033033717
3303958988917	0.033035018
3303958988918	0.033037253
3303958988919	0.033038646
3303958988920	0.033040877
3303958988921	0.033041902
3303958988922	0.033043206
1046780811330	0.0
1046780811331	0.0
1046780811332	0.0
1046780811333	0.0
1046780811334	0.0
1046780811335	0.0
1046780811336	0.0
1046780811337	0.0
1046780811338	0.0
1046780811339	0.0
3303958988924	0.033078555
3303958988923	0.0330793
3303958988925	0.03308004
3303958988926	0.033080786
3303958988927	0.03308153
3303958988928	0.033082277
3303958988929	0.033083018
3303958988930	0.033083763
3303958988932	0.033084508
3303958988931	0.033085253
3303958988933	0.033085994
1046780811347	0.0
1046780811348	0.0
1046780811349	0.0
1046780811350	0.0
1046780811351	0.0
1046780811352	0.0
1046780811353	0.0
1046780811354	0.0
1046780811355	0.0
1046780811356	0.0
1046780811357	0.0
3303958988939	0.033121902
3303958988940	0.033122648
3303958988941	0.033123393
3303958988934	0.033124138
3303958988935	0.03312488
3303958988936	0.033125624
3303958988937	0.03312637
3303958988938	0.033127114
3303958988947	0.033127856
3303958988948	0.0331286
3303958988949	0.033129346
1046780811365	0.0
1046780811366	0.0
1046780811367	0.0
