page	line_AVF
4034320.0	0.0
4034321.0	0.0
4034322.0	0.004003143
4034323.0	0.0
120862541.0	0.45392814
120862542.0	0.45395768
120862543.0	0.46032843
120862544.0	0.45408162
120862545.0	0.53252035
120862546.0	0.45416126
120862547.0	0.4541896
120862548.0	0.73333377
120862549.0	0.97728544
120862550.0	0.7516585
120862551.0	0.46100873
120862552.0	0.6095673
120862553.0	0.45447642
120862554.0	0.4544797
120862555.0	0.45836452
120862556.0	0.45456645
120862557.0	0.7231632
200685420.0	0.81056577
200685421.0	0.81060225
200685422.0	0.81807685
200685423.0	0.81070477
200685424.0	0.810716
200685425.0	0.8107415
200685426.0	0.8108176
200685427.0	0.8108104
200685428.0	0.8171687
200685429.0	0.8363635
200685430.0	0.81096053
200685431.0	0.81098837
200685432.0	0.81106716
200685433.0	0.8130563
200685434.0	0.8112205
200685435.0	0.8113188
200685436.0	0.8113125
511174637.0	0.18904652
511174638.0	0.18905392
511174639.0	0.18905778
511174640.0	0.18905836
511174641.0	0.18910143
511174642.0	0.21412352
511174643.0	0.18916976
511174644.0	0.1905168
511174645.0	0.20502605
511174646.0	0.49180317
511174647.0	0.76588297
511174648.0	0.18933624
511174649.0	0.53914267
511174650.0	0.19273564
511174651.0	0.18938519
511174652.0	0.189401
511174653.0	0.2393398
1518296732.0	0.050308052
1518296733.0	0.0071089095
1518296734.0	0.0
1518296735.0	0.0
1518296736.0	0.0
1518296737.0	0.039226897
1518296738.0	0.0
1518296739.0	0.0
1518296740.0	0.045338083
1960456235.0	0.23677118
1960456236.0	0.26850978
1960456237.0	0.53226656
1960456238.0	0.23678239
1960456239.0	0.23680057
2438249725.0	0.6530188
2438249726.0	0.66047925
2438249727.0	0.718454
2438249728.0	0.8033277
2438249729.0	0.6531563
2438249730.0	0.6532342
2438249731.0	0.65339404
2438249732.0	0.65339005
2438249733.0	0.7395586
2438249734.0	0.654918
2438249735.0	0.65461034
2438249736.0	0.8261369
2438249737.0	0.65636545
2438249738.0	0.6550677
2438249739.0	0.6562498
