page	line_AVF
1518296732.0	0.93353885
1518296733.0	0.9334386
1518296734.0	0.9366046
1518296735.0	0.9366194
1518296736.0	0.9366367
1518296737.0	0.93984073
1518296738.0	0.9403978
1518296739.0	0.9404421
1518296740.0	0.94051546
1518296741.0	0.9406028
1518296742.0	0.9596533
1518296743.0	0.9596541
1518296744.0	0.9596661
1518296745.0	0.9631333
1518296746.0	0.96318394
1518296747.0	0.96325284
1518296748.0	0.96334004
1518296749.0	0.9821329
1518296750.0	0.9821337
1518296751.0	0.9821344
1518296752.0	0.9856005
1518296753.0	0.98563755
1518296754.0	0.98569536
1518296755.0	0.98578966
12954820911.0	0.0
12954820912.0	0.0
13875226028.0	0.0
13875226029.0	0.0
13875226030.0	0.0
13875226031.0	0.0
13875226032.0	0.0
13875226033.0	0.0
13875226034.0	0.0
13875226035.0	0.0
13875226036.0	0.0
13875226037.0	0.0
13875226038.0	0.0
13875226039.0	0.0
13875226040.0	0.0
13875226041.0	0.0
13875226042.0	0.0
13875226043.0	0.0
13875226044.0	0.0
13875226045.0	0.0
13875226046.0	0.0
13875226047.0	0.0
13875226048.0	0.0
13875226049.0	0.0
13875226050.0	0.0
13875226051.0	0.0
13875226052.0	0.0
13875226053.0	0.0
13875226054.0	0.0
13875226055.0	0.0
13875226056.0	0.0
13875226057.0	0.0
13875226058.0	0.0
13875226059.0	0.0
13875226060.0	0.0
13875226061.0	0.0
13875226062.0	0.0
13875226063.0	0.0
13875226064.0	0.0
13875226065.0	0.0
13875226066.0	0.0
13875226067.0	0.0
13875226068.0	0.0
13875226069.0	0.0
13875226070.0	0.0
13875226071.0	0.0
13875226072.0	0.0
13875226073.0	0.0
13875226074.0	0.0
13875226075.0	0.0
13875226076.0	0.0
13875226077.0	0.0
13875226078.0	0.0
13875226079.0	0.0
13875226080.0	0.0
13875226081.0	0.0
13875226082.0	0.0
13875226083.0	0.0
13875226084.0	0.0
13875226085.0	0.0
13875226086.0	0.0
13875226087.0	0.0
13875226088.0	0.0
13875226089.0	0.0
13875226090.0	0.0
13875226091.0	0.0
13875226092.0	0.0
13875226093.0	0.08953444
13875226094.0	0.3228629
13875226095.0	0.33568108
13875226096.0	0.3227096
13875226097.0	0.025562871
13875226098.0	0.0
13875226099.0	0.0
13875226100.0	0.0
13875226101.0	0.0
13875226102.0	0.0
13875226103.0	0.0
13875226104.0	0.0
13875226105.0	0.0
13875226106.0	0.0
13875226107.0	0.0
13875226108.0	0.0
13875226109.0	0.0
13875226110.0	0.0
13875226111.0	0.0
13875226112.0	0.0
13875226113.0	0.0
13875226114.0	0.0
13875226115.0	0.0
13875226116.0	0.0
13875226117.0	0.0
13875226118.0	0.0
13875226119.0	0.0
13875226120.0	0.0
13875226121.0	0.0
13875226122.0	0.0
13875226123.0	0.0
13875226124.0	0.0
13875226125.0	0.0
13875226126.0	0.0
13875226127.0	0.0
13875226128.0	0.0
13875226129.0	0.0
13875226130.0	0.0
13875226131.0	0.0
13875226132.0	0.0
13875226133.0	0.0
13875226134.0	0.0
13875226135.0	0.0
13875226136.0	0.0
13875226137.0	0.0
13875226138.0	0.0
13875226139.0	0.0
13875226140.0	0.0
13875226141.0	0.0
13875226142.0	0.0
13875226143.0	0.0
13875226144.0	0.0
13875226145.0	0.0
13875226146.0	0.0
13875226147.0	0.0
13875226148.0	0.0
13875226149.0	0.0
13875226150.0	0.0
13875226151.0	0.0
13875226152.0	0.0
13875226153.0	0.0
13875226154.0	0.0
13875226155.0	0.0
13875226156.0	0.0
16355950068.0	0.0
16355950069.0	0.2867163
16355950070.0	0.7293128
16355950071.0	0.24447577
16355950072.0	0.78347135
16355950073.0	0.0
16355950074.0	0.98595047
16355950105.0	0.90893275
16355950126.0	0.98543483
16355950132.0	0.940178
16355950161.0	0.0
16355950162.0	0.0
16355950172.0	0.0
16355950175.0	0.9629501
16355950177.0	0.0
16355950178.0	0.0
16355950179.0	0.0
16355950180.0	0.0
16355950181.0	0.0
16355950185.0	0.0
16355950186.0	0.0
16355950187.0	0.0
16355950189.0	0.0
16355950191.0	0.0
16355950192.0	0.0
16355950193.0	0.0
16355950194.0	0.0
16355950195.0	0.0
16355950196.0	0.0
16355950197.0	0.0
16355950198.0	0.0
16355950199.0	0.0
16355950200.0	0.0
16355950202.0	0.0
16355950203.0	0.0
16355950204.0	0.0
16355950205.0	0.0
16355950206.0	0.0
16355950207.0	0.0
16355950208.0	0.0
16355950209.0	0.0
16355950210.0	0.0
16355950211.0	0.0
16355950212.0	0.0
16355950213.0	0.0
16355950214.0	0.0
16355950215.0	0.0
16355950217.0	0.0
16355950218.0	0.0
16355950219.0	0.0
16355950220.0	0.0
16355950221.0	0.0
16355950222.0	0.0
16355950223.0	0.0
16355950224.0	0.0
16355950225.0	0.0
16355950226.0	0.0
16355950227.0	0.0
16355950228.0	0.0
16355950229.0	0.0
16355950230.0	0.0
16355950231.0	0.0
16355950232.0	0.0
16355950233.0	0.0
16355950234.0	0.0
16355950235.0	0.0
16355950236.0	0.0
16355950237.0	0.0
16355950238.0	0.0
16355950239.0	0.0
16355950240.0	0.0
16355950241.0	0.0
16355950242.0	0.0
16355950243.0	0.0
16355950244.0	0.0
16355950245.0	0.0
16355950246.0	0.0
16355950247.0	0.0
16355950248.0	0.0
16355950249.0	0.0
16355950250.0	0.0
16355950251.0	0.0
