	Address
3365379400728	0.1486413
3365379400727	0.26269412
3365379400726	0.26272514
3365379400725	0.26275983
3365379400724	0.26276088
3365379400739	0.26368314
3365379400740	0.26369932
3365379400754	0.26373386
3365379400753	0.2637349
3365379400752	0.26376477
3365379400751	0.26379815
3365379400750	0.26386163
1592635363359	0.3884992
1592635363358	0.38850144
1592635363355	0.38850248
1592635363356	0.38850352
1592635363353	0.38850456
1592635363352	0.3885056
1592635363349	0.38850665
1592635363346	0.3885077
1592635363351	0.38850874
1592635363348	0.38851017
1592635363345	0.3885112
1592635363343	0.38851538
1592635363344	0.3885254
1592635363347	0.38853142
1592635363350	0.38853246
1592635363354	0.3885335
1592635363342	0.38865215
1592635363341	0.38865358
1592635363338	0.3886678
1592635363336	0.38866907
1592635363335	0.38867012
1592635363333	0.38867116
1592635363334	0.3886722
1592635363332	0.38867325
1592635363331	0.3886743
1592635363329	0.38867533
1592635363337	0.38868198
3365379400895	0.38868982
1592635363330	0.38869178
3365379400894	0.38869283
1592635363339	0.38869387
3365379400893	0.38871315
1592635363328	0.38871446
3365379400887	0.48265418
3365379400886	0.48265523
3365379400877	0.48265627
3365379400878	0.48266187
3365379400892	0.48266384
3365379400888	0.48266646
3365379400889	0.4826675
3365379400883	0.48266855
3365379400884	0.4826705
3365379400880	0.4826731
3365379400881	0.48267415
3365379400876	0.482689
3365379400879	0.48269108
3365379400885	0.48269266
